accelerometerX,accelerometerY,accelerometerZ,gyroscopeX,gyroscopeY,gyroscopeZ,deviceID
1915,-676,356,-17,-15,-14,10003
1906,-673,340,1,-16,-17,10003
1901,-675,348,16,-16,-13,10003
1892,-673,339,19,-24,-16,10003
1891,-667,352,30,-21,-25,10003
1893,-677,349,41,-23,-16,10003
1894,-686,338,49,-23,-20,10003
1888,-675,352,49,-15,-13,10003
1896,-682,343,47,-32,-14,10003
1902,-675,345,47,-30,-11,10003
1893,-685,340,50,-21,4,10003
1897,-687,329,48,-21,-1,10003
1904,-685,341,60,-21,2,10003
1907,-674,347,61,-19,4,10003
1906,-671,343,64,-22,13,10003
1907,-675,327,57,-21,17,10003
1907,-677,328,70,-19,23,10003
1908,-675,344,75,-31,25,10003
1901,-661,339,83,-29,35,10003
1902,-657,338,83,-34,40,10003
1896,-654,343,77,-37,30,10003
1894,-653,348,78,-32,27,10003
1897,-646,359,66,-33,22,10003
1895,-633,346,59,-38,24,10003
1905,-643,350,41,-33,14,10003
1905,-644,336,33,-26,4,10003
1905,-643,343,34,-25,9,10003
1896,-648,343,25,-29,10,10003
1896,-646,334,13,-27,7,10003
1901,-661,327,4,-27,8,10003
1898,-666,349,10,-25,10,10003
1898,-664,337,13,-30,12,10003
1902,-669,341,16,-24,22,10003
1905,-668,337,16,-25,18,10003
1900,-673,338,20,-21,17,10003
1905,-664,334,26,-24,20,10003
1901,-669,347,30,-24,28,10003
1910,-666,351,37,-14,28,10003
1908,-656,331,34,-19,21,10003
1907,-670,341,35,-18,17,10003
1904,-647,350,36,-15,18,10003
1903,-648,353,36,-21,8,10003
1914,-642,342,40,-14,16,10003
1909,-650,352,26,-22,0,10003
1910,-651,350,33,-2,-3,10003
1927,-654,357,28,-7,-3,10003
1931,-655,350,26,2,-12,10003
1944,-643,374,33,12,-12,10003
1937,-646,380,25,19,-18,10003
1931,-658,402,51,36,-12,10003
1941,-636,413,86,56,-10,10003
1949,-620,445,106,74,-9,10003
1945,-601,490,119,118,7,10003
1962,-592,542,121,169,15,10003
1985,-564,599,108,256,23,10003
1984,-569,607,135,334,40,10003
1981,-545,631,145,401,44,10003
2015,-525,647,154,498,29,10003
2028,-492,665,132,607,-15,10003
2020,-451,680,82,708,-90,10003
2021,-399,706,-14,808,-192,10003
2001,-346,740,-157,904,-312,10003
1998,-337,754,-340,967,-414,10003
2015,-339,764,-501,1018,-524,10003
2032,-361,799,-587,1079,-623,10003
2036,-414,824,-563,1141,-719,10003
2041,-442,826,-477,1214,-789,10003
2055,-427,842,-371,1277,-876,10003
2057,-389,883,-233,1353,-948,10003
2084,-365,913,-90,1450,-1058,10003
2101,-339,926,9,1521,-1162,10003
2137,-306,940,98,1580,-1252,10003
2143,-291,924,139,1646,-1320,10003
2161,-313,941,134,1688,-1355,10003
2170,-289,940,131,1763,-1429,10003
2163,-283,949,85,1816,-1479,10003
2172,-250,955,-20,1878,-1533,10003
2176,-227,981,-125,1946,-1599,10003
2177,-225,980,-240,2012,-1627,10003
2189,-227,1023,-347,2082,-1647,10003
2190,-211,1030,-418,2169,-1676,10003
2185,-221,1041,-479,2248,-1686,10003
2182,-225,1037,-509,2312,-1711,10003
2169,-229,1008,-514,2352,-1716,10003
2173,-245,1009,-480,2376,-1731,10003
2180,-226,995,-435,2421,-1738,10003
2167,-217,1014,-419,2478,-1748,10003
2162,-178,1047,-428,2538,-1761,10003
2164,-163,1037,-469,2602,-1797,10003
2147,-175,1024,-537,2650,-1804,10003
2136,-167,1023,-613,2700,-1822,10003
2122,-170,1032,-690,2733,-1855,10003
2094,-153,1058,-737,2758,-1871,10003
2114,-153,1090,-799,2752,-1879,10003
2115,-181,1084,-856,2781,-1889,10003
2111,-203,1084,-897,2803,-1891,10003
2087,-249,1083,-863,2817,-1883,10003
2059,-282,1102,-743,2811,-1879,10003
2044,-235,1109,-598,2801,-1871,10003
2010,-191,1099,-522,2804,-1869,10003
1981,-148,1096,-514,2797,-1849,10003
1965,-133,1129,-517,2793,-1825,10003
1944,-122,1126,-521,2786,-1806,10003
1916,-99,1158,-529,2780,-1782,10003
1897,-85,1181,-559,2776,-1771,10003
1864,-68,1172,-641,2773,-1762,10003
1842,-55,1158,-772,2775,-1758,10003
1808,-59,1155,-885,2768,-1755,10003
1780,-80,1172,-964,2725,-1757,10003
1763,-83,1149,-1009,2725,-1743,10003
1721,-116,1154,-1021,2693,-1729,10003
1688,-123,1155,-1027,2648,-1700,10003
1657,-126,1170,-1049,2614,-1627,10003
1621,-121,1203,-1086,2594,-1578,10003
1596,-106,1208,-1119,2566,-1524,10003
1584,-97,1244,-1182,2530,-1471,10003
1549,-80,1216,-1268,2490,-1423,10003
1494,-75,1234,-1376,2467,-1358,10003
1456,-79,1211,-1502,2404,-1312,10003
1439,-101,1214,-1635,2335,-1244,10003
1423,-133,1251,-1683,2275,-1182,10003
1381,-188,1236,-1675,2217,-1124,10003
1335,-185,1204,-1642,2150,-1073,10003
1298,-179,1216,-1602,2059,-1027,10003
1275,-197,1240,-1510,1997,-980,10003
1246,-213,1253,-1409,1923,-934,10003
1216,-214,1276,-1284,1851,-902,10003
1184,-216,1321,-1161,1763,-873,10003
1165,-201,1351,-1044,1689,-852,10003
1139,-183,1362,-1004,1627,-816,10003
1132,-161,1391,-974,1552,-786,10003
1118,-155,1402,-976,1470,-745,10003
1115,-155,1439,-971,1396,-711,10003
1095,-123,1457,-967,1330,-698,10003
1084,-119,1450,-1019,1274,-662,10003
1056,-167,1432,-1082,1193,-588,10003
1050,-207,1443,-1051,1113,-530,10003
1043,-247,1435,-964,1036,-473,10003
1018,-231,1455,-877,972,-419,10003
1014,-212,1475,-772,902,-387,10003
1006,-225,1513,-668,824,-345,10003
1001,-239,1541,-559,769,-311,10003
987,-242,1568,-431,696,-250,10003
971,-246,1580,-292,617,-219,10003
966,-228,1590,-169,545,-177,10003
947,-212,1597,-83,482,-153,10003
958,-187,1606,-31,417,-122,10003
967,-154,1605,-26,381,-107,10003
960,-139,1630,-35,345,-92,10003
960,-133,1641,-50,320,-102,10003
945,-163,1629,-52,283,-90,10003
951,-173,1677,-34,252,-85,10003
966,-174,1693,7,205,-85,10003
976,-166,1721,54,166,-79,10003
969,-146,1728,97,127,-68,10003
970,-137,1732,91,109,-56,10003
965,-125,1748,86,87,-42,10003
968,-143,1741,88,66,-15,10003
976,-131,1768,111,37,-15,10003
969,-107,1775,123,25,-26,10003
966,-103,1797,102,18,-35,10003
969,-145,1775,79,2,-11,10003
988,-167,1774,83,-21,-9,10003
996,-153,1754,109,-57,15,10003
990,-148,1741,120,-62,44,10003
995,-124,1773,145,-81,37,10003
985,-108,1781,154,-98,52,10003
982,-108,1818,153,-101,62,10003
992,-100,1831,153,-103,69,10003
983,-121,1842,150,-105,83,10003
989,-127,1836,141,-110,84,10003
988,-109,1844,142,-109,89,10003
1009,-107,1844,122,-120,90,10003
1001,-104,1856,109,-121,92,10003
994,-98,1836,110,-131,90,10003
998,-95,1824,115,-157,90,10003
1020,-96,1820,137,-161,94,10003
1008,-96,1842,151,-153,108,10003
1024,-95,1872,169,-159,99,10003
1018,-95,1873,185,-150,107,10003
998,-89,1862,179,-148,113,10003
1017,-68,1850,164,-148,117,10003
1016,-54,1833,120,-147,113,10003
1026,-44,1840,66,-148,115,10003
1040,-44,1849,23,-145,126,10003
1032,-42,1856,-8,-135,121,10003
1012,-57,1841,-43,-143,121,10003
1012,-76,1828,-64,-144,112,10003
1013,-94,1835,-35,-158,114,10003
1008,-96,1815,-2,-160,118,10003
1010,-91,1813,11,-177,122,10003
1017,-72,1808,13,-175,145,10003
1021,-64,1805,-26,-176,152,10003
1020,-69,1805,-75,-165,152,10003
1008,-77,1774,-149,-174,167,10003
1021,-89,1749,-204,-187,160,10003
1026,-126,1726,-226,-198,172,10003
1008,-150,1698,-240,-215,177,10003
1015,-164,1676,-222,-257,192,10003
1008,-188,1663,-200,-295,218,10003
1012,-192,1624,-160,-321,238,10003
1013,-194,1615,-136,-360,262,10003
1003,-197,1574,-122,-418,287,10003
1001,-210,1539,-132,-453,322,10003
998,-219,1512,-150,-501,358,10003
1011,-221,1478,-142,-559,397,10003
1018,-225,1447,-169,-633,431,10003
1037,-223,1423,-214,-716,468,10003
1056,-222,1431,-233,-769,489,10003
1069,-247,1420,-250,-840,534,10003
1072,-248,1406,-247,-914,560,10003
1061,-251,1391,-252,-993,570,10003
1069,-254,1347,-277,-1069,612,10003
1077,-265,1318,-312,-1161,653,10003
1113,-262,1310,-346,-1255,689,10003
1158,-255,1334,-366,-1346,727,10003
1208,-263,1373,-335,-1422,754,10003
1226,-235,1396,-301,-1482,781,10003
1211,-227,1410,-286,-1530,802,10003
1192,-211,1366,-314,-1602,831,10003
1206,-201,1340,-364,-1673,847,10003
1242,-185,1323,-406,-1723,844,10003
1253,-171,1324,-470,-1795,841,10003
1290,-196,1330,-536,-1843,809,10003
1299,-211,1323,-597,-1901,779,10003
1315,-234,1305,-704,-1951,754,10003
1346,-259,1289,-797,-1992,723,10003
1381,-320,1289,-844,-2065,712,10003
1444,-367,1333,-772,-2123,682,10003
1475,-394,1352,-683,-2177,687,10003
1507,-406,1390,-554,-2211,702,10003
1508,-391,1377,-458,-2257,727,10003
1518,-373,1370,-373,-2294,744,10003
1533,-379,1388,-249,-2359,744,10003
1567,-424,1399,-101,-2382,758,10003
1586,-436,1419,73,-2417,770,10003
1613,-434,1439,228,-2433,776,10003
1626,-422,1428,370,-2440,788,10003
1640,-425,1431,477,-2449,791,10003
1672,-443,1444,614,-2443,800,10003
1698,-469,1459,780,-2445,826,10003
1700,-474,1413,920,-2437,892,10003
1717,-503,1399,1070,-2437,981,10003
1763,-546,1413,1284,-2446,1092,10003
1791,-554,1387,1536,-2455,1192,10003
1803,-553,1352,1807,-2466,1325,10003
1823,-562,1306,2078,-2505,1469,10003
1836,-545,1245,2305,-2517,1584,10003
1844,-496,1169,2482,-2538,1716,10003
1859,-453,1096,2554,-2559,1803,10003
1860,-420,1050,2596,-2565,1901,10003
1860,-368,1009,2537,-2574,1944,10003
1882,-331,989,2399,-2575,1993,10003
1898,-336,991,2229,-2586,2015,10003
1928,-354,1004,2086,-2566,2027,10003
1944,-350,971,1904,-2535,2012,10003
1951,-370,956,1702,-2506,1996,10003
1958,-381,1005,1518,-2492,1970,10003
1983,-365,1076,1363,-2421,1925,10003
1976,-389,1096,1231,-2368,1860,10003
1967,-391,1072,1074,-2337,1820,10003
1939,-374,1027,913,-2316,1779,10003
1925,-377,970,714,-2326,1733,10003
1927,-391,911,470,-2344,1691,10003
1959,-450,976,389,-2384,1664,10003
1988,-466,1111,484,-2368,1599,10003
2012,-480,1168,637,-2314,1534,10003
2033,-526,1176,834,-2242,1498,10003
2023,-542,1153,1041,-2208,1466,10003
2011,-515,1099,1193,-2167,1437,10003
2014,-486,1054,1285,-2148,1433,10003
2019,-472,1013,1314,-2130,1410,10003
2021,-437,976,1297,-2128,1403,10003
2018,-416,949,1215,-2121,1392,10003
2023,-410,894,1096,-2133,1402,10003
2032,-436,907,990,-2110,1403,10003
2035,-409,928,880,-2070,1373,10003
2023,-369,929,704,-1992,1358,10003
2039,-361,904,484,-1902,1317,10003
2026,-384,881,265,-1808,1265,10003
2023,-399,860,44,-1729,1214,10003
2015,-419,819,-176,-1653,1145,10003
1999,-452,786,-376,-1588,1087,10003
1985,-462,768,-595,-1543,1024,10003
1978,-482,738,-810,-1490,959,10003
1963,-544,730,-932,-1451,905,10003
1954,-625,728,-918,-1427,846,10003
1959,-698,741,-740,-1419,798,10003
1967,-744,740,-462,-1410,763,10003
1973,-752,739,-129,-1385,691,10003
1984,-694,738,175,-1357,630,10003
1999,-663,743,430,-1292,585,10003
2035,-650,751,678,-1189,525,10003
2082,-485,834,782,-1029,424,10003
2127,-289,942,561,-734,373,10003
2126,-60,1025,-5,-445,263,10003
2134,61,1133,-675,-87,88,10003
2103,-13,1120,-1310,197,-58,10003
2037,-166,1037,-1617,354,-204,10003
1940,-321,860,-1729,401,-295,10003
1892,-493,709,-1671,370,-357,10003
1896,-679,626,-1471,275,-368,10003
1898,-830,596,-1134,224,-375,10003
1905,-887,567,-725,143,-369,10003
1915,-908,557,-267,96,-391,10003
1914,-887,509,147,48,-408,10003
1923,-841,462,495,36,-435,10003
1920,-807,426,774,20,-448,10003
1900,-799,365,1023,-7,-458,10003
1887,-784,325,1221,-30,-477,10003
1854,-755,275,1379,-70,-508,10003
1837,-739,279,1479,-107,-536,10003
1840,-714,263,1526,-136,-569,10003
1832,-694,279,1504,-169,-590,10003
1830,-646,277,1431,-188,-620,10003
1836,-644,294,1310,-209,-651,10003
1844,-628,321,1199,-219,-670,10003
1855,-635,332,1067,-227,-695,10003
1864,-636,354,957,-226,-708,10003
1864,-645,389,849,-216,-735,10003
1859,-628,388,726,-209,-733,10003
1875,-634,391,597,-189,-727,10003
1869,-627,380,442,-176,-718,10003
1871,-630,373,295,-168,-699,10003
1872,-626,372,133,-181,-663,10003
1888,-652,368,11,-176,-641,10003
1888,-680,376,-78,-181,-599,10003
1897,-690,374,-122,-179,-559,10003
1906,-713,385,-129,-187,-502,10003
1909,-716,387,-120,-194,-445,10003
1923,-720,399,-73,-183,-378,10003
1925,-719,408,-16,-187,-322,10003
1935,-707,416,29,-186,-250,10003
1924,-707,405,68,-169,-178,10003
1933,-702,415,97,-169,-108,10003
1925,-689,420,108,-160,-55,10003
1930,-683,423,116,-150,10,10003
1924,-668,420,99,-148,78,10003
1931,-673,434,78,-141,129,10003
1921,-666,456,54,-118,182,10003
1921,-658,438,30,-109,230,10003
1924,-648,446,14,-103,274,10003
1916,-644,456,-2,-85,319,10003
1918,-655,449,-15,-75,342,10003
1911,-662,447,-31,-51,375,10003
1903,-653,449,-28,-40,405,10003
1891,-640,443,-28,-35,424,10003
1895,-646,442,-33,-34,436,10003
1888,-644,432,-26,-32,454,10003
1896,-647,433,-31,-16,468,10003
1902,-649,432,-22,-26,463,10003
1897,-644,451,-7,-17,445,10003
1907,-645,431,12,-28,457,10003
1898,-641,436,16,-21,434,10003
1894,-631,432,33,-22,426,10003
1884,-628,436,35,-18,403,10003
1877,-624,426,37,-12,390,10003
1884,-626,434,43,-23,359,10003
1879,-621,424,60,-22,333,10003
1886,-625,438,69,-25,300,10003
1889,-610,430,83,-24,279,10003
1902,-606,432,95,-31,254,10003
1900,-609,427,134,-36,221,10003
1903,-607,430,174,-34,198,10003
1894,-596,436,212,-34,147,10003
1908,-586,439,273,-49,115,10003
1911,-570,444,287,-61,74,10003
1913,-551,449,286,-56,50,10003
1917,-543,435,244,-49,21,10003
1912,-546,435,188,-40,6,10003
1918,-544,444,123,-41,-10,10003
1917,-559,436,57,-44,-19,10003
1917,-570,429,8,-50,-26,10003
1923,-603,426,-36,-38,-21,10003
1916,-623,420,-52,-38,-19,10003
1914,-643,416,-44,-39,-20,10003
1914,-642,404,-27,-48,-22,10003
1911,-653,419,8,-40,-25,10003
1903,-661,403,46,-51,-28,10003
1893,-647,408,72,-51,-36,10003
1891,-648,403,83,-53,-24,10003
1880,-648,395,85,-46,-42,10003
1885,-652,374,97,-61,-29,10003
1880,-646,397,92,-59,-27,10003
1883,-650,376,92,-67,-42,10003
1878,-643,392,64,-71,-43,10003
1888,-644,386,61,-69,-35,10003
1890,-650,382,44,-73,-40,10003
1881,-651,387,21,-70,-47,10003
1887,-649,388,9,-75,-53,10003
1889,-649,386,-14,-77,-55,10003
1895,-657,399,-31,-92,-56,10003
1891,-664,396,-32,-94,-53,10003
1900,-665,405,-27,-88,-57,10003
1898,-662,405,-31,-92,-58,10003
1907,-655,402,-28,-88,-48,10003
1907,-669,421,-26,-92,-53,10003
1910,-661,406,-36,-95,-32,10003
1916,-659,414,-45,-83,-19,10003
1920,-666,418,-38,-73,-12,10003
1921,-666,425,-24,-74,5,10003
1912,-674,441,4,-63,14,10003
1915,-663,429,41,-60,27,10003
1920,-665,431,69,-55,29,10003
1911,-662,429,108,-52,25,10003
1918,-645,439,140,-49,29,10003
1915,-645,424,156,-57,33,10003
1913,-638,424,177,-48,20,10003
1918,-623,435,183,-43,4,10003
1907,-620,419,185,-38,-5,10003
1914,-619,414,181,-37,-6,10003
1904,-627,422,174,-37,-4,10003
1898,-623,397,163,-36,-4,10003
1900,-625,405,150,-29,-2,10003
1893,-630,401,155,-30,-1,10003
1903,-634,382,150,-30,-3,10003
1897,-632,384,136,-28,6,10003
1893,-625,385,129,-32,-1,10003
1900,-637,377,130,-38,1,10003
1908,-631,377,114,-43,-3,10003
1904,-629,380,123,-35,4,10003
1916,-623,369,128,-48,1,10003
1918,-635,369,115,-61,-18,10003
1918,-628,377,109,-60,-12,10003
1900,-622,375,98,-64,-16,10003
1890,-616,387,83,-71,-13,10003
1892,-612,376,70,-60,-19,10003
1899,-611,378,59,-70,-8,10003
1895,-618,391,44,-59,-17,10003
1895,-620,394,35,-58,-15,10003
1898,-622,406,9,-58,-8,10003
1904,-608,417,-7,-48,-10,10003
1914,-607,411,-22,-53,-15,10003
1908,-612,406,-31,-36,-10,10003
1922,-621,420,-47,-30,-7,10003
1924,-631,425,-48,-20,-16,10003
1921,-631,435,-45,-11,-13,10003
1908,-633,425,-40,-6,-13,10003
1912,-629,417,-30,5,-1,10003
1904,-620,429,-39,15,0,10003
1907,-622,419,-52,28,11,10003
1906,-626,409,-65,42,12,10003
1907,-631,412,-59,42,7,10003
1913,-635,407,-57,41,14,10003
1919,-634,406,-41,35,18,10003
1914,-642,406,-35,32,9,10003
1907,-649,408,-10,36,17,10003
1908,-655,401,23,26,13,10003
1914,-650,407,53,17,23,10003
1900,-641,398,85,18,18,10003
1900,-633,395,93,21,18,10003
1896,-622,418,93,31,23,10003
1897,-612,400,66,31,35,10003
1906,-613,409,28,48,39,10003
1915,-623,408,-19,62,53,10003
1906,-612,421,-67,77,54,10003
1911,-625,418,-117,90,62,10003
1906,-625,423,-133,103,65,10003
1919,-632,435,-157,103,71,10003
1921,-626,474,-135,125,82,10003
1905,-608,481,-137,151,101,10003
1916,-600,474,-164,181,113,10003
1926,-600,493,-207,219,138,10003
1919,-581,480,-272,254,156,10003
1924,-565,481,-365,304,187,10003
1914,-589,463,-431,311,198,10003
1935,-591,484,-500,332,208,10003
1961,-585,506,-576,367,198,10003
1973,-567,538,-627,393,190,10003
1979,-546,586,-652,440,182,10003
1994,-495,649,-685,510,162,10003
2004,-505,693,-714,583,139,10003
2010,-504,729,-683,673,119,10003
2019,-510,768,-608,750,97,10003
2026,-507,837,-450,837,32,10003
2056,-474,858,-353,956,-49,10003
2062,-425,858,-316,1059,-150,10003
2036,-383,880,-298,1162,-244,10003
2022,-370,888,-280,1226,-358,10003
2010,-356,896,-239,1253,-462,10003
2015,-365,938,-171,1279,-561,10003
2031,-383,973,-56,1304,-659,10003
2041,-406,993,72,1348,-763,10003
2070,-401,1062,251,1431,-882,10003
2077,-350,1096,421,1520,-1023,10003
2077,-301,1116,547,1596,-1123,10003
2097,-297,1108,653,1648,-1239,10003
2117,-280,1154,761,1730,-1363,10003
2131,-237,1193,820,1805,-1504,10003
2146,-211,1211,838,1865,-1611,10003
2184,-218,1229,867,1953,-1741,10003
2203,-227,1216,912,2009,-1865,10003
2232,-201,1183,904,2087,-1966,10003
2240,-175,1140,832,2159,-2034,10003
2249,-135,1111,713,2239,-2106,10003
2252,-77,1105,501,2316,-2188,10003
2252,-36,1090,218,2425,-2258,10003
2252,-34,1096,-107,2526,-2320,10003
2239,-51,1105,-416,2618,-2369,10003
2217,-69,1089,-693,2683,-2405,10003
2210,-101,1066,-941,2745,-2433,10003
2208,-133,1074,-1133,2818,-2460,10003
2193,-166,1049,-1295,2873,-2460,10003
2185,-207,1061,-1422,2934,-2444,10003
2162,-238,1049,-1531,2988,-2407,10003
2134,-267,1053,-1598,3024,-2361,10003
2102,-262,1051,-1631,3048,-2321,10003
2058,-280,1063,-1627,3045,-2264,10003
2032,-300,1078,-1585,3033,-2210,10003
2016,-319,1103,-1492,3029,-2151,10003
1991,-299,1123,-1363,3001,-2090,10003
1981,-266,1109,-1258,2972,-2053,10003
1944,-250,1111,-1219,2965,-1983,10003
1921,-223,1129,-1186,2966,-1934,10003
1895,-199,1154,-1195,2940,-1902,10003
1863,-193,1142,-1207,2933,-1871,10003
1811,-183,1193,-1243,2907,-1831,10003
1790,-193,1226,-1248,2891,-1794,10003
1765,-224,1252,-1243,2877,-1718,10003
1726,-229,1265,-1236,2866,-1655,10003
1703,-229,1294,-1219,2856,-1570,10003
1672,-231,1323,-1228,2848,-1472,10003
1641,-198,1315,-1262,2824,-1384,10003
1599,-150,1304,-1335,2806,-1313,10003
1586,-124,1315,-1431,2804,-1260,10003
1570,-138,1302,-1544,2795,-1176,10003
1546,-153,1318,-1642,2778,-1111,10003
1520,-180,1323,-1729,2770,-1056,10003
1511,-228,1368,-1752,2755,-977,10003
1474,-259,1358,-1719,2722,-908,10003
1437,-265,1387,-1666,2679,-853,10003
1394,-243,1403,-1603,2627,-789,10003
1358,-263,1424,-1535,2577,-710,10003
1322,-271,1444,-1417,2513,-639,10003
1295,-269,1435,-1292,2440,-583,10003
1262,-225,1445,-1161,2367,-570,10003
1253,-205,1415,-1089,2313,-561,10003
1219,-211,1431,-1038,2244,-579,10003
1181,-201,1428,-988,2190,-586,10003
1154,-196,1440,-959,2128,-590,10003
1116,-215,1422,-952,2068,-599,10003
1095,-232,1420,-920,2012,-608,10003
1080,-242,1418,-886,1929,-597,10003
1048,-286,1394,-871,1855,-522,10003
1029,-314,1381,-814,1771,-446,10003
994,-288,1388,-758,1687,-377,10003
967,-230,1399,-751,1594,-327,10003
943,-229,1384,-795,1508,-245,10003
913,-255,1364,-852,1414,-163,10003
892,-241,1380,-880,1312,-110,10003
882,-285,1380,-910,1215,-60,10003
862,-355,1374,-897,1092,-7,10003
836,-377,1390,-802,975,47,10003
830,-376,1435,-677,859,41,10003
821,-362,1474,-565,750,62,10003
831,-327,1524,-457,651,64,10003
825,-308,1557,-371,593,58,10003
801,-306,1581,-307,518,62,10003
788,-337,1601,-223,440,59,10003
793,-351,1626,-95,373,58,10003
804,-359,1679,75,300,50,10003
812,-337,1731,245,244,47,10003
797,-273,1746,352,207,37,10003
770,-261,1795,437,169,44,10003
770,-254,1806,494,117,49,10003
780,-251,1801,559,107,61,10003
785,-234,1805,597,72,56,10003
788,-198,1778,582,41,60,10003
796,-168,1753,500,16,60,10003
820,-138,1742,398,-6,45,10003
844,-138,1723,289,-21,38,10003
830,-162,1728,184,-15,46,10003
815,-164,1766,102,-35,42,10003
820,-179,1778,53,-53,58,10003
815,-205,1759,8,-84,81,10003
808,-231,1748,-23,-116,107,10003
819,-240,1728,-27,-148,137,10003
805,-246,1686,-11,-202,146,10003
816,-253,1662,2,-243,152,10003
821,-248,1645,-1,-312,173,10003
813,-248,1638,17,-373,195,10003
831,-252,1635,46,-422,201,10003
822,-262,1610,64,-474,214,10003
834,-249,1631,81,-536,222,10003
840,-257,1657,112,-583,230,10003
840,-244,1665,139,-627,233,10003
837,-239,1678,158,-680,224,10003
835,-229,1666,175,-738,217,10003
858,-239,1632,153,-790,241,10003
874,-271,1631,147,-818,258,10003
888,-294,1629,167,-870,279,10003
879,-288,1599,175,-911,307,10003
881,-280,1581,165,-952,335,10003
898,-294,1539,110,-1002,376,10003
934,-301,1519,89,-1069,426,10003
971,-338,1590,121,-1139,487,10003
1011,-294,1624,197,-1188,490,10003
997,-235,1641,211,-1211,490,10003
978,-199,1615,139,-1268,476,10003
966,-199,1576,23,-1311,452,10003
975,-247,1510,-52,-1352,438,10003
994,-298,1461,-93,-1424,427,10003
1036,-314,1472,-62,-1514,423,10003
1073,-322,1510,21,-1575,411,10003
1089,-317,1505,80,-1628,406,10003
1085,-292,1485,72,-1668,421,10003
1102,-291,1427,29,-1733,454,10003
1148,-324,1425,-3,-1805,485,10003
1191,-354,1398,2,-1875,524,10003
1220,-358,1433,48,-1951,578,10003
1274,-336,1475,116,-2005,615,10003
1301,-295,1467,137,-2041,620,10003
1303,-270,1437,65,-2053,638,10003
1303,-273,1395,-11,-2103,665,10003
1317,-305,1418,-44,-2169,667,10003
1339,-322,1415,-32,-2214,679,10003
1352,-343,1378,-37,-2264,707,10003
1376,-360,1354,-24,-2316,729,10003
1414,-351,1344,-10,-2385,733,10003
1460,-362,1332,15,-2424,752,10003
1483,-369,1329,44,-2472,779,10003
1541,-403,1391,136,-2515,817,10003
1571,-424,1420,307,-2552,853,10003
1586,-425,1433,479,-2574,891,10003
1571,-446,1469,684,-2612,943,10003
1582,-449,1444,868,-2649,1010,10003
1580,-451,1407,1062,-2671,1054,10003
1603,-420,1371,1230,-2708,1099,10003
1646,-394,1370,1392,-2751,1124,10003
1682,-348,1380,1549,-2742,1131,10003
1706,-333,1377,1648,-2746,1129,10003
1731,-285,1363,1663,-2742,1125,10003
1783,-251,1301,1537,-2731,1130,10003
1814,-254,1220,1321,-2708,1136,10003
1853,-278,1217,1084,-2704,1155,10003
1896,-279,1261,930,-2686,1165,10003
1920,-272,1277,829,-2642,1147,10003
1916,-256,1303,699,-2619,1155,10003
1911,-202,1339,571,-2558,1155,10003
1905,-207,1266,357,-2510,1161,10003
1906,-229,1206,100,-2469,1162,10003
1909,-245,1134,-104,-2453,1160,10003
1926,-270,1112,-305,-2451,1147,10003
1934,-314,1122,-405,-2435,1125,10003
